Declaration Number,State,Disaster Type,Start Date,End Date,Close Date,Year,Month,Month_Name,Duration_Days
FM-2975,CO,FIRE,2012-03-26,2012-04-02,2015-12-21,2012,3,March,7.0
DR-4062,HI,STORM,2012-03-03,2012-03-11,,2012,3,March,8.0
FM-2976,TX,FIRE,2012-04-24,2012-05-11,2015-08-14,2012,4,April,17.0
DR-4063,KS,STORM,2012-04-14,2012-04-15,,2012,4,April,1.0
FM-2978,NM,FIRE,2012-05-23,2012-07-31,2015-06-03,2012,5,May,69.0
FM-2980,CO,FIRE,2012-06-09,2012-07-01,2016-06-28,2012,6,June,22.0
FM-2979,NM,FIRE,2012-06-04,2012-07-30,2015-10-13,2012,6,June,56.0
DR-4064,OK,STORM,2012-04-28,2012-05-01,,2012,4,April,3.0
DR-4065,NH,STORM,2012-05-29,2012-05-31,,2012,5,May,2.0
FM-2981,NM,FIRE,2012-06-18,2012-06-26,2015-10-13,2012,6,June,8.0
FM-2982,NM,FIRE,2012-06-20,2012-07-06,2015-10-13,2012,6,June,16.0
DR-4066,VT,STORM,2012-05-29,2012-05-29,,2012,5,May,0.0
FM-2983,UT,FIRE,2012-06-22,2012-06-24,2016-12-16,2012,6,June,2.0
FM-2986,UT,FIRE,2012-06-24,2012-06-28,2016-06-07,2012,6,June,4.0
FM-2985,CO,FIRE,2012-06-23,2012-07-06,2016-09-29,2012,6,June,13.0
FM-2984,CO,FIRE,2012-06-23,2012-07-08,2016-11-17,2012,6,June,15.0
FM-2988,MT,FIRE,2012-06-26,2012-07-02,2016-12-14,2012,6,June,6.0
FM-2987,MT,FIRE,2012-06-25,2012-06-29,,2012,6,June,4.0
FM-2990,UT,FIRE,2012-06-27,2012-07-07,2016-02-17,2012,6,June,10.0
FM-2989,MT,FIRE,2012-06-25,2012-07-06,2016-12-19,2012,6,June,11.0
DR-4067,CO,FIRE,2012-06-09,2012-07-11,,2012,6,June,32.0
FM-2992,WY,FIRE,2012-06-29,2012-07-09,2015-08-12,2012,6,June,10.0
FM-2991,UT,FIRE,2012-06-29,2012-06-30,2016-02-17,2012,6,June,1.0
EM-3346,OH,STORM,2012-06-29,2012-07-02,2014-12-05,2012,6,June,3.0
EM-3345,WV,STORM,2012-06-29,2012-07-10,2015-04-22,2012,6,June,11.0
FM-2994,UT,FIRE,2012-07-02,2012-07-09,2016-02-17,2012,7,July,7.0
FM-2993,WY,FIRE,2012-07-01,2012-07-07,2016-05-18,2012,7,July,6.0
DR-4068,FL,STORM,2012-06-23,2012-07-26,,2012,6,June,33.0
FM-2995,WY,FIRE,2012-07-01,2012-07-07,2016-05-18,2012,7,July,6.0
DR-4069,MN,STORM,2012-06-14,2012-06-21,,2012,6,June,7.0
DR-4070,NJ,STORM,2012-06-30,2012-06-30,,2012,6,June,0.0
FM-2996,SD,FIRE,2012-07-19,2012-07-23,2015-11-17,2012,7,July,4.0
DR-4071,WV,STORM,2012-06-29,2012-07-08,,2012,6,June,9.0
DR-4072,VA,STORM,2012-06-29,2012-07-01,,2012,6,June,2.0
FM-2997,OK,FIRE,2012-07-30,2012-08-03,2015-09-23,2012,7,July,4.0
DR-4073,DC,STORM,2012-06-29,2012-07-01,,2012,6,June,2.0
DR-4076,WI,STORM,2012-06-19,2012-06-20,,2012,6,June,1.0
DR-4075,MD,STORM,2012-06-29,2012-07-08,,2012,6,June,9.0
DR-4074,MT,FIRE,2012-06-25,2012-07-10,,2012,6,June,15.0
FM-2999,OK,FIRE,2012-08-03,2012-08-12,2015-09-30,2012,8,August,9.0
FM-2998,OK,FIRE,2012-08-03,2012-08-07,2015-03-25,2012,8,August,4.0
DR-4077,OH,STORM,2012-06-29,2012-07-02,,2012,6,June,3.0
DR-4078,OK,FIRE,2012-08-03,2012-08-14,,2012,8,August,11.0
DR-4079,NM,FLOOD,2012-06-22,2012-07-12,,2012,6,June,20.0
EM-3347,LA,HURRICANE,2012-08-26,2012-09-10,2015-06-17,2012,8,August,15.0
EM-3348,MS,HURRICANE,2012-08-26,2012-09-11,2015-02-03,2012,8,August,16.0
DR-4080,LA,HURRICANE,2012-08-26,2012-09-10,,2012,8,August,15.0
DR-4081,MS,HURRICANE,2012-08-26,2012-09-11,,2012,8,August,16.0
DR-4082,AL,HURRICANE,2012-08-26,2012-09-05,,2012,8,August,10.0
DR-4083,WA,STORM,2012-07-20,2012-07-20,,2012,7,July,0.0
DR-4084,FL,HURRICANE,2012-08-27,2012-08-29,,2012,8,August,2.0
EM-3354,NJ,HURRICANE,2012-10-26,2012-11-08,2014-10-07,2012,10,October,13.0
EM-3353,CT,HURRICANE,2012-10-27,2012-11-08,,2012,10,October,12.0
EM-3352,DC,HURRICANE,2012-10-28,2012-10-31,2013-07-24,2012,10,October,3.0
EM-3350,MA,HURRICANE,2012-10-27,2012-11-08,2014-09-25,2012,10,October,12.0
EM-3351,NY,HURRICANE,2012-10-27,2012-11-08,2016-02-17,2012,10,October,12.0
EM-3349,MD,HURRICANE,2012-10-26,2012-11-08,2013-10-28,2012,10,October,13.0
EM-3358,WV,HURRICANE,2012-10-29,2012-11-08,2015-04-16,2012,10,October,10.0
EM-3359,VA,HURRICANE,2012-10-26,2012-11-01,2013-10-28,2012,10,October,6.0
EM-3357,DE,HURRICANE,2012-10-27,2012-11-08,2015-04-16,2012,10,October,12.0
EM-3355,RI,HURRICANE,2012-10-26,2012-11-08,2013-04-02,2012,10,October,13.0
EM-3356,PA,HURRICANE,2012-10-26,2012-11-08,2015-07-16,2012,10,October,13.0
DR-4087,CT,HURRICANE,2012-10-27,2012-11-08,,2012,10,October,12.0
DR-4085,NY,HURRICANE,2012-10-27,2012-11-08,,2012,10,October,12.0
DR-4086,NJ,HURRICANE,2012-10-26,2012-11-08,,2012,10,October,13.0
EM-3360,NH,HURRICANE,2012-10-26,2012-10-31,2016-09-27,2012,10,October,5.0
DR-4089,RI,HURRICANE,2012-10-26,2012-10-31,,2012,10,October,5.0
DR-4088,UT,FLOOD,2012-09-11,2012-09-11,,2012,9,September,0.0
DR-4090,DE,HURRICANE,2012-10-27,2012-11-08,,2012,10,October,12.0
DR-4091,MD,HURRICANE,2012-10-26,2012-11-04,,2012,10,October,9.0
DR-4092,VA,HURRICANE,2012-10-26,2012-11-08,,2012,10,October,13.0
DR-4094,AK,STORM,2012-09-15,2012-09-30,,2012,9,September,15.0
DR-4093,WV,HURRICANE,2012-10-29,2012-11-08,,2012,10,October,10.0
DR-4095,NH,HURRICANE,2012-10-26,2012-11-08,,2012,10,October,13.0
DR-4096,DC,HURRICANE,2012-10-26,2012-10-31,,2012,10,October,5.0
DR-4097,MA,HURRICANE,2012-10-27,2012-11-08,,2012,10,October,12.0
DR-4098,OH,HURRICANE,2012-10-29,2012-10-30,,2012,10,October,1.0
DR-4099,PA,HURRICANE,2012-10-26,2012-11-08,,2012,10,October,13.0
DR-4100,AR,ICE,2012-12-25,2012-12-26,,2012,12,December,1.0
EM-3361,CT,STORM,2013-02-08,2013-02-11,2014-06-26,2013,2,February,3.0
DR-4101,MS,STORM,2013-02-10,2013-02-22,,2013,2,February,12.0
DR-4102,LA,STORM,2013-01-08,2013-01-17,,2013,1,January,9.0
DR-4103,NC,MUD/LANDSLIDE,2013-01-14,2013-01-17,,2013,1,January,3.0
DR-4104,AZ,WINTER,2012-12-15,2013-01-21,,2012,12,December,37.0
DR-4105,NH,STORM,2013-02-08,2013-02-10,,2013,2,February,2.0
DR-4106,CT,STORM,2013-02-08,2013-02-11,,2013,2,February,3.0
DR-4107,RI,STORM,2013-02-08,2013-02-09,,2013,2,February,1.0
DR-4108,ME,STORM,2013-02-08,2013-02-09,,2013,2,February,1.0
DR-4109,OK,STORM,2013-02-24,2013-02-26,,2013,2,February,2.0
EM-3362,MA,TERRORISM,2013-04-15,2013-04-22,,2013,4,April,7.0
EM-3363,TX,OTHER,2013-04-17,2013-04-20,2015-10-28,2013,4,April,3.0
DR-4110,MA,STORM,2013-02-08,2013-02-09,,2013,2,February,1.0
DR-4111,NY,STORM,2013-02-08,2013-02-09,,2013,2,February,1.0
EM-3364,ND,FLOOD,2013-04-22,2013-05-07,2016-02-23,2013,4,April,15.0
DR-4112,KS,SNOW,2013-02-20,2013-02-23,,2013,2,February,3.0
DR-4113,MN,STORM,2013-04-09,2013-04-11,,2013,4,April,2.0
DR-4114,IA,STORM,2013-04-09,2013-04-11,,2013,4,April,2.0
DR-4116,IL,FLOOD,2013-04-16,2013-05-05,,2013,4,April,19.0
DR-4115,SD,STORM,2013-04-08,2013-04-10,,2013,4,April,2.0
DR-4117,OK,TORNADO,2013-05-18,2013-06-02,,2013,5,May,15.0
DR-4118,ND,FLOOD,2013-04-22,2013-05-16,,2013,4,April,24.0
DR-4119,IA,FLOOD,2013-04-17,2013-04-30,,2013,4,April,13.0
DR-4120,VT,FLOOD,2013-05-22,2013-05-26,,2013,5,May,4.0
DR-4121,MI,FLOOD,2013-04-16,2013-05-14,,2013,4,April,28.0
